"","dteday","hr"
"9098",2012-01-19,23
"9099",2012-01-20,0
"9100",2012-01-20,1
"9101",2012-01-20,2
"9102",2012-01-20,3
"9103",2012-01-20,4
"9104",2012-01-20,5
"9105",2012-01-20,6
"9106",2012-01-20,7
"9107",2012-01-20,8
"9108",2012-01-20,9
"9109",2012-01-20,10
"9110",2012-01-20,11
"9111",2012-01-20,12
"9112",2012-01-20,13
"9113",2012-01-20,14
"9114",2012-01-20,15
"9115",2012-01-20,16
"9116",2012-01-20,17
"9117",2012-01-20,18
"9118",2012-01-20,19
"9119",2012-01-20,20
"9120",2012-01-20,21
"9121",2012-01-20,22
"9122",2012-01-20,23
"9123",2012-01-21,0
"9124",2012-01-21,1
"9125",2012-01-21,2
"9126",2012-01-21,3
"9127",2012-01-21,4
"9128",2012-01-21,5
"9129",2012-01-21,6
"9130",2012-01-21,7
"9131",2012-01-21,8
"9132",2012-01-21,9
"9133",2012-01-21,10
"9134",2012-01-21,11
"9135",2012-01-21,12
"9136",2012-01-21,13
"9137",2012-01-21,14
"9138",2012-01-21,15
"9139",2012-01-21,16
"9140",2012-01-21,17
"9141",2012-01-21,18
"9142",2012-01-21,19
"9143",2012-01-21,20
"9144",2012-01-21,21
"9145",2012-01-21,22
"9146",2012-01-21,23
"9147",2012-01-22,0
"9148",2012-01-22,1
"9149",2012-01-22,2
"9150",2012-01-22,3
"9151",2012-01-22,4
"9152",2012-01-22,5
"9153",2012-01-22,6
"9154",2012-01-22,7
"9155",2012-01-22,8
"9156",2012-01-22,9
"9157",2012-01-22,10
"9158",2012-01-22,11
"9159",2012-01-22,12
"9160",2012-01-22,13
"9161",2012-01-22,14
"9162",2012-01-22,15
"9163",2012-01-22,16
"9164",2012-01-22,17
"9165",2012-01-22,18
"9166",2012-01-22,19
"9167",2012-01-22,20
"9168",2012-01-22,21
"9169",2012-01-22,22
"9170",2012-01-22,23
"9171",2012-01-23,0
"9172",2012-01-23,1
"9173",2012-01-23,2
"9174",2012-01-23,3
"9175",2012-01-23,4
"9176",2012-01-23,5
"9177",2012-01-23,6
"9178",2012-01-23,7
"9179",2012-01-23,8
"9180",2012-01-23,9
"9181",2012-01-23,10
"9182",2012-01-23,11
"9183",2012-01-23,12
"9184",2012-01-23,13
"9185",2012-01-23,14
"9186",2012-01-23,15
"9187",2012-01-23,16
"9188",2012-01-23,17
"9189",2012-01-23,18
"9190",2012-01-23,19
"9191",2012-01-23,20
"9192",2012-01-23,21
"9193",2012-01-23,22
"9194",2012-01-23,23
"9195",2012-01-24,0
"9196",2012-01-24,1
"9197",2012-01-24,2
"9198",2012-01-24,3
"9199",2012-01-24,4
"9200",2012-01-24,5
"9201",2012-01-24,6
"9202",2012-01-24,7
"9203",2012-01-24,8
"9204",2012-01-24,9
"9205",2012-01-24,10
"9206",2012-01-24,11
"9207",2012-01-24,12
"9208",2012-01-24,13
"9209",2012-01-24,14
"9210",2012-01-24,15
"9211",2012-01-24,16
"9212",2012-01-24,17
"9213",2012-01-24,18
"9214",2012-01-24,19
"9215",2012-01-24,20
"9216",2012-01-24,21
"9217",2012-01-24,22
"9218",2012-01-24,23
"9219",2012-01-25,0
"9220",2012-01-25,1
"9221",2012-01-25,2
"9222",2012-01-25,3
"9223",2012-01-25,4
"9224",2012-01-25,5
"9225",2012-01-25,6
"9226",2012-01-25,7
"9227",2012-01-25,8
"9228",2012-01-25,9
"9229",2012-01-25,10
"9230",2012-01-25,11
"9231",2012-01-25,12
"9232",2012-01-25,13
"9233",2012-01-25,14
"9234",2012-01-25,15
"9235",2012-01-25,16
"9236",2012-01-25,17
"9237",2012-01-25,18
"9238",2012-01-25,19
"9239",2012-01-25,20
"9240",2012-01-25,21
"9241",2012-01-25,22
"9242",2012-01-25,23
"9243",2012-01-26,0
"9244",2012-01-26,1
"9245",2012-01-26,2
"9246",2012-01-26,3
"9247",2012-01-26,4
"9248",2012-01-26,5
"9249",2012-01-26,6
"9250",2012-01-26,7
"9251",2012-01-26,8
"9252",2012-01-26,9
"9253",2012-01-26,10
"9254",2012-01-26,11
"9255",2012-01-26,12
"9256",2012-01-26,13
"9257",2012-01-26,14
"9258",2012-01-26,15
"9259",2012-01-26,16
"9260",2012-01-26,17
"9261",2012-01-26,18
"9262",2012-01-26,19
"9263",2012-01-26,20
"9264",2012-01-26,21
"9265",2012-01-26,22
"9266",2012-01-26,23
"9267",2012-01-27,0
"9268",2012-01-27,1
"9269",2012-01-27,2
"9270",2012-01-27,3
"9271",2012-01-27,4
"9272",2012-01-27,5
"9273",2012-01-27,6
"9274",2012-01-27,7
"9275",2012-01-27,8
"9276",2012-01-27,9
"9277",2012-01-27,10
"9278",2012-01-27,11
"9279",2012-01-27,12
"9280",2012-01-27,13
"9281",2012-01-27,14
"9282",2012-01-27,15
"9283",2012-01-27,16
"9284",2012-01-27,17
"9285",2012-01-27,18
"9286",2012-01-27,19
"9287",2012-01-27,20
"9288",2012-01-27,21
"9289",2012-01-27,22
"9290",2012-01-27,23
"9291",2012-01-28,0
"9292",2012-01-28,1
"9293",2012-01-28,2
"9294",2012-01-28,3
"9295",2012-01-28,4
"9296",2012-01-28,5
"9297",2012-01-28,6
"9298",2012-01-28,7
"9299",2012-01-28,8
"9300",2012-01-28,9
"9301",2012-01-28,10
"9302",2012-01-28,11
"9303",2012-01-28,12
"9304",2012-01-28,13
"9305",2012-01-28,14
"9306",2012-01-28,15
"9307",2012-01-28,16
"9308",2012-01-28,17
"9309",2012-01-28,18
"9310",2012-01-28,19
"9311",2012-01-28,20
"9312",2012-01-28,21
"9313",2012-01-28,22
"9314",2012-01-28,23
"9315",2012-01-29,0
"9316",2012-01-29,1
"9317",2012-01-29,2
"9318",2012-01-29,3
"9319",2012-01-29,4
"9320",2012-01-29,5
"9321",2012-01-29,6
"9322",2012-01-29,7
"9323",2012-01-29,8
"9324",2012-01-29,9
"9325",2012-01-29,10
"9326",2012-01-29,11
"9327",2012-01-29,12
"9328",2012-01-29,13
"9329",2012-01-29,14
"9330",2012-01-29,15
"9331",2012-01-29,16
"9332",2012-01-29,17
"9333",2012-01-29,18
"9334",2012-01-29,19
"9335",2012-01-29,20
"9336",2012-01-29,21
"9337",2012-01-29,22
"9338",2012-01-29,23
"9339",2012-01-30,0
"9340",2012-01-30,1
"9341",2012-01-30,2
"9342",2012-01-30,3
"9343",2012-01-30,4
"9344",2012-01-30,5
"9345",2012-01-30,6
"9346",2012-01-30,7
"9347",2012-01-30,8
"9348",2012-01-30,9
"9349",2012-01-30,10
"9350",2012-01-30,11
"9351",2012-01-30,12
"9352",2012-01-30,13
"9353",2012-01-30,14
"9354",2012-01-30,15
"9355",2012-01-30,16
"9356",2012-01-30,17
"9357",2012-01-30,18
"9358",2012-01-30,19
"9359",2012-01-30,20
"9360",2012-01-30,21
"9361",2012-01-30,22
"9362",2012-01-30,23
"9363",2012-01-31,0
"9364",2012-01-31,1
"9365",2012-01-31,2
"9366",2012-01-31,3
"9367",2012-01-31,4
"9368",2012-01-31,5
"9369",2012-01-31,6
"9370",2012-01-31,7
"9371",2012-01-31,8
"9372",2012-01-31,9
"9373",2012-01-31,10
"9374",2012-01-31,11
"9375",2012-01-31,12
"9376",2012-01-31,13
"9377",2012-01-31,14
"9378",2012-01-31,15
"9379",2012-01-31,16
"9380",2012-01-31,17
"9381",2012-01-31,18
"9382",2012-01-31,19
"9383",2012-01-31,20
"9384",2012-01-31,21
"9385",2012-01-31,22
"9386",2012-01-31,23
"9387",2012-02-01,0
"9388",2012-02-01,1
"9389",2012-02-01,2
"9390",2012-02-01,3
"9391",2012-02-01,4
"9392",2012-02-01,5
"9393",2012-02-01,6
"9394",2012-02-01,7
"9395",2012-02-01,8
"9396",2012-02-01,9
"9397",2012-02-01,10
"9398",2012-02-01,11
"9399",2012-02-01,12
"9400",2012-02-01,13
"9401",2012-02-01,14
"9402",2012-02-01,15
"9403",2012-02-01,16
"9404",2012-02-01,17
"9405",2012-02-01,18
"9406",2012-02-01,19
"9407",2012-02-01,20
"9408",2012-02-01,21
"9409",2012-02-01,22
"9410",2012-02-01,23
"9411",2012-02-02,0
"9412",2012-02-02,1
"9413",2012-02-02,2
"9414",2012-02-02,3
"9415",2012-02-02,4
"9416",2012-02-02,5
"9417",2012-02-02,6
"9418",2012-02-02,7
"9419",2012-02-02,8
"9420",2012-02-02,9
"9421",2012-02-02,10
"9422",2012-02-02,11
"9423",2012-02-02,12
"9424",2012-02-02,13
"9425",2012-02-02,14
"9426",2012-02-02,15
"9427",2012-02-02,16
"9428",2012-02-02,17
"9429",2012-02-02,18
"9430",2012-02-02,19
"9431",2012-02-02,20
"9432",2012-02-02,21
"9433",2012-02-02,22
"9434",2012-02-02,23
"9435",2012-02-03,0
"9436",2012-02-03,1
"9437",2012-02-03,2
"9438",2012-02-03,3
"9439",2012-02-03,4
"9440",2012-02-03,5
"9441",2012-02-03,6
"9442",2012-02-03,7
"9443",2012-02-03,8
"9444",2012-02-03,9
"9445",2012-02-03,10
"9446",2012-02-03,11
"9447",2012-02-03,12
"9448",2012-02-03,13
"9449",2012-02-03,14
"9450",2012-02-03,15
"9451",2012-02-03,16
"9452",2012-02-03,17
"9453",2012-02-03,18
"9454",2012-02-03,19
"9455",2012-02-03,20
"9456",2012-02-03,21
"9457",2012-02-03,22
"9458",2012-02-03,23
"9459",2012-02-04,0
"9460",2012-02-04,1
"9461",2012-02-04,2
"9462",2012-02-04,3
"9463",2012-02-04,4
"9464",2012-02-04,5
"9465",2012-02-04,6
"9466",2012-02-04,7
"9467",2012-02-04,8
"9468",2012-02-04,9
"9469",2012-02-04,10
"9470",2012-02-04,11
"9471",2012-02-04,12
"9472",2012-02-04,13
"9473",2012-02-04,14
"9474",2012-02-04,15
"9475",2012-02-04,16
"9476",2012-02-04,17
"9477",2012-02-04,18
"9478",2012-02-04,19
"9479",2012-02-04,20
"9480",2012-02-04,21
"9481",2012-02-04,22
"9482",2012-02-04,23
"9483",2012-02-05,0
"9484",2012-02-05,1
"9485",2012-02-05,2
"9486",2012-02-05,3
"9487",2012-02-05,4
"9488",2012-02-05,5
"9489",2012-02-05,6
"9490",2012-02-05,7
"9491",2012-02-05,8
"9492",2012-02-05,9
"9493",2012-02-05,10
"9494",2012-02-05,11
"9495",2012-02-05,12
"9496",2012-02-05,13
"9497",2012-02-05,14
"9498",2012-02-05,15
"9499",2012-02-05,16
"9500",2012-02-05,17
"9501",2012-02-05,18
"9502",2012-02-05,19
"9503",2012-02-05,20
"9504",2012-02-05,21
"9505",2012-02-05,22
"9506",2012-02-05,23
"9507",2012-02-06,0
"9508",2012-02-06,1
"9509",2012-02-06,2
"9510",2012-02-06,4
"9511",2012-02-06,5
"9512",2012-02-06,6
"9513",2012-02-06,7
"9514",2012-02-06,8
"9515",2012-02-06,9
"9516",2012-02-06,10
"9517",2012-02-06,11
"9518",2012-02-06,12
"9519",2012-02-06,13
"9520",2012-02-06,14
"9521",2012-02-06,15
"9522",2012-02-06,16
"9523",2012-02-06,17
"9524",2012-02-06,18
"9525",2012-02-06,19
"9526",2012-02-06,20
"9527",2012-02-06,21
"9528",2012-02-06,22
"9529",2012-02-06,23
"9530",2012-02-07,0
"9531",2012-02-07,1
"9532",2012-02-07,2
"9533",2012-02-07,3
"9534",2012-02-07,4
"9535",2012-02-07,5
"9536",2012-02-07,6
"9537",2012-02-07,7
"9538",2012-02-07,8
"9539",2012-02-07,9
"9540",2012-02-07,10
"9541",2012-02-07,11
"9542",2012-02-07,12
"9543",2012-02-07,13
"9544",2012-02-07,14
"9545",2012-02-07,15
"9546",2012-02-07,16
"9547",2012-02-07,17
"9548",2012-02-07,18
"9549",2012-02-07,19
"9550",2012-02-07,20
"9551",2012-02-07,21
"9552",2012-02-07,22
"9553",2012-02-07,23
"9554",2012-02-08,0
"9555",2012-02-08,1
"9556",2012-02-08,2
"9557",2012-02-08,3
"9558",2012-02-08,4
"9559",2012-02-08,5
"9560",2012-02-08,6
"9561",2012-02-08,7
"9562",2012-02-08,8
"9563",2012-02-08,9
"9564",2012-02-08,10
"9565",2012-02-08,11
"9566",2012-02-08,12
"9567",2012-02-08,13
"9568",2012-02-08,14
"9569",2012-02-08,15
"9570",2012-02-08,16
"9571",2012-02-08,17
"9572",2012-02-08,18
"9573",2012-02-08,19
"9574",2012-02-08,20
"9575",2012-02-08,21
"9576",2012-02-08,22
"9577",2012-02-08,23
"9578",2012-02-09,0
"9579",2012-02-09,1
"9580",2012-02-09,2
"9581",2012-02-09,3
"9582",2012-02-09,4
"9583",2012-02-09,5
"9584",2012-02-09,6
"9585",2012-02-09,7
"9586",2012-02-09,8
"9587",2012-02-09,9
"9588",2012-02-09,10
"9589",2012-02-09,11
"9590",2012-02-09,12
"9591",2012-02-09,13
"9592",2012-02-09,14
"9593",2012-02-09,15
"9594",2012-02-09,16
"9595",2012-02-09,17
"9596",2012-02-09,18
"9597",2012-02-09,19
"9598",2012-02-09,20
"9599",2012-02-09,21
"9600",2012-02-09,22
"9601",2012-02-09,23
"9602",2012-02-10,0
"9603",2012-02-10,1
"9604",2012-02-10,2
"9605",2012-02-10,3
"9606",2012-02-10,4
"9607",2012-02-10,5
"9608",2012-02-10,6
"9609",2012-02-10,7
"9610",2012-02-10,8
"9611",2012-02-10,9
"9612",2012-02-10,10
"9613",2012-02-10,11
"9614",2012-02-10,12
"9615",2012-02-10,13
"9616",2012-02-10,14
"9617",2012-02-10,15
"9618",2012-02-10,16
"9619",2012-02-10,17
"9620",2012-02-10,18
"9621",2012-02-10,19
"9622",2012-02-10,20
"9623",2012-02-10,21
"9624",2012-02-10,22
"9625",2012-02-10,23
"9626",2012-02-11,0
"9627",2012-02-11,1
"9628",2012-02-11,2
"9629",2012-02-11,3
"9630",2012-02-11,4
"9631",2012-02-11,5
"9632",2012-02-11,6
"9633",2012-02-11,7
"9634",2012-02-11,8
"9635",2012-02-11,9
"9636",2012-02-11,10
"9637",2012-02-11,11
"9638",2012-02-11,12
"9639",2012-02-11,13
"9640",2012-02-11,14
"9641",2012-02-11,15
"9642",2012-02-11,16
"9643",2012-02-11,17
"9644",2012-02-11,18
"9645",2012-02-11,19
"9646",2012-02-11,20
"9647",2012-02-11,21
"9648",2012-02-11,22
"9649",2012-02-11,23
"9650",2012-02-12,0
"9651",2012-02-12,1
"9652",2012-02-12,2
"9653",2012-02-12,3
"9654",2012-02-12,4
"9655",2012-02-12,5
"9656",2012-02-12,6
"9657",2012-02-12,7
"9658",2012-02-12,8
"9659",2012-02-12,9
"9660",2012-02-12,10
"9661",2012-02-12,11
"9662",2012-02-12,12
"9663",2012-02-12,13
"9664",2012-02-12,14
"9665",2012-02-12,15
"9666",2012-02-12,16
"9667",2012-02-12,17
"9668",2012-02-12,18
"9669",2012-02-12,19
"9670",2012-02-12,20
"9671",2012-02-12,21
"9672",2012-02-12,22
"9673",2012-02-12,23
"9674",2012-02-13,0
"9675",2012-02-13,1
"9676",2012-02-13,2
"9677",2012-02-13,3
"9678",2012-02-13,4
"9679",2012-02-13,5
"9680",2012-02-13,6
"9681",2012-02-13,7
"9682",2012-02-13,8
"9683",2012-02-13,9
"9684",2012-02-13,10
"9685",2012-02-13,11
"9686",2012-02-13,12
"9687",2012-02-13,13
"9688",2012-02-13,14
"9689",2012-02-13,15
"9690",2012-02-13,16
"9691",2012-02-13,17
"9692",2012-02-13,18
"9693",2012-02-13,19
"9694",2012-02-13,20
"9695",2012-02-13,21
"9696",2012-02-13,22
"9697",2012-02-13,23
"9698",2012-02-14,0
"9699",2012-02-14,1
"9700",2012-02-14,2
"9701",2012-02-14,3
"9702",2012-02-14,4
"9703",2012-02-14,5
"9704",2012-02-14,6
"9705",2012-02-14,7
"9706",2012-02-14,8
"9707",2012-02-14,9
"9708",2012-02-14,10
"9709",2012-02-14,11
"9710",2012-02-14,12
"9711",2012-02-14,13
"9712",2012-02-14,14
"9713",2012-02-14,15
"9714",2012-02-14,16
"9715",2012-02-14,17
"9716",2012-02-14,18
"9717",2012-02-14,19
"9718",2012-02-14,20
"9719",2012-02-14,21
"9720",2012-02-14,22
"9721",2012-02-14,23
"9722",2012-02-15,0
"9723",2012-02-15,1
"9724",2012-02-15,2
"9725",2012-02-15,3
"9726",2012-02-15,4
"9727",2012-02-15,5
"9728",2012-02-15,6
"9729",2012-02-15,7
"9730",2012-02-15,8
"9731",2012-02-15,9
"9732",2012-02-15,10
"9733",2012-02-15,11
"9734",2012-02-15,12
"9735",2012-02-15,13
"9736",2012-02-15,14
"9737",2012-02-15,15
"9738",2012-02-15,16
"9739",2012-02-15,17
"9740",2012-02-15,18
"9741",2012-02-15,19
"9742",2012-02-15,20
"9743",2012-02-15,21
"9744",2012-02-15,22
"9745",2012-02-15,23
"9746",2012-02-16,0
"9747",2012-02-16,1
"9748",2012-02-16,2
"9749",2012-02-16,3
"9750",2012-02-16,4
"9751",2012-02-16,5
"9752",2012-02-16,6
"9753",2012-02-16,7
"9754",2012-02-16,8
"9755",2012-02-16,9
"9756",2012-02-16,10
"9757",2012-02-16,11
"9758",2012-02-16,12
"9759",2012-02-16,13
"9760",2012-02-16,14
"9761",2012-02-16,15
"9762",2012-02-16,16
"9763",2012-02-16,17
"9764",2012-02-16,18
"9765",2012-02-16,19
"9766",2012-02-16,20
"9767",2012-02-16,21
"9768",2012-02-16,22
"9769",2012-02-16,23
"9770",2012-02-17,0
"9771",2012-02-17,1
"9772",2012-02-17,2
"9773",2012-02-17,3
"9774",2012-02-17,4
"9775",2012-02-17,5
"9776",2012-02-17,6
"9777",2012-02-17,7
"9778",2012-02-17,8
"9779",2012-02-17,9
"9780",2012-02-17,10
"9781",2012-02-17,11
"9782",2012-02-17,12
"9783",2012-02-17,13
"9784",2012-02-17,14
"9785",2012-02-17,15
"9786",2012-02-17,16
"9787",2012-02-17,17
"9788",2012-02-17,18
"9789",2012-02-17,19
"9790",2012-02-17,20
"9791",2012-02-17,21
"9792",2012-02-17,22
"9793",2012-02-17,23
"9794",2012-02-18,0
"9795",2012-02-18,1
"9796",2012-02-18,2
"9797",2012-02-18,3
"9798",2012-02-18,4
"9799",2012-02-18,5
"9800",2012-02-18,6
"9801",2012-02-18,7
"9802",2012-02-18,8
"9803",2012-02-18,9
"9804",2012-02-18,10
"9805",2012-02-18,11
"9806",2012-02-18,12
"9807",2012-02-18,13
"9808",2012-02-18,14
"9809",2012-02-18,15
"9810",2012-02-18,16
"9811",2012-02-18,17
"9812",2012-02-18,18
"9813",2012-02-18,19
"9814",2012-02-18,20
"9815",2012-02-18,21
"9816",2012-02-18,22
"9817",2012-02-18,23
"9818",2012-02-19,0
"9819",2012-02-19,1
"9820",2012-02-19,2
"9821",2012-02-19,3
"9822",2012-02-19,4
"9823",2012-02-19,5
"9824",2012-02-19,6
"9825",2012-02-19,7
"9826",2012-02-19,8
"9827",2012-02-19,9
"9828",2012-02-19,10
"9829",2012-02-19,11
"9830",2012-02-19,12
"9831",2012-02-19,13
"9832",2012-02-19,14
"9833",2012-02-19,15
"9834",2012-02-19,16
"9835",2012-02-19,17
"9836",2012-02-19,18
"9837",2012-02-19,19
"9838",2012-02-19,20
"9839",2012-02-19,21
"9840",2012-02-19,22
"9841",2012-02-19,23
"9842",2012-02-20,0
"9843",2012-02-20,1
"9844",2012-02-20,2
"9845",2012-02-20,3
"9846",2012-02-20,5
"9847",2012-02-20,6
"9848",2012-02-20,7
"9849",2012-02-20,8
"9850",2012-02-20,9
"9851",2012-02-20,10
"9852",2012-02-20,11
"9853",2012-02-20,12
"9854",2012-02-20,13
"9855",2012-02-20,14
"9856",2012-02-20,15
"9857",2012-02-20,16
"9858",2012-02-20,17
"9859",2012-02-20,18
"9860",2012-02-20,19
"9861",2012-02-20,20
"9862",2012-02-20,21
"9863",2012-02-20,22
"9864",2012-02-20,23
"9865",2012-02-21,0
"9866",2012-02-21,1
"9867",2012-02-21,2
"9868",2012-02-21,4
"9869",2012-02-21,5
"9870",2012-02-21,6
"9871",2012-02-21,7
"9872",2012-02-21,8
"9873",2012-02-21,9
"9874",2012-02-21,10
"9875",2012-02-21,11
"9876",2012-02-21,12
"9877",2012-02-21,13
"9878",2012-02-21,14
"9879",2012-02-21,15
"9880",2012-02-21,16
"9881",2012-02-21,17
"9882",2012-02-21,18
"9883",2012-02-21,19
"9884",2012-02-21,20
"9885",2012-02-21,21
"9886",2012-02-21,22
"9887",2012-02-21,23
"9888",2012-02-22,0
"9889",2012-02-22,1
"9890",2012-02-22,2
"9891",2012-02-22,3
"9892",2012-02-22,4
"9893",2012-02-22,5
"9894",2012-02-22,6
"9895",2012-02-22,7
"9896",2012-02-22,8
"9897",2012-02-22,9
"9898",2012-02-22,10
"9899",2012-02-22,11
"9900",2012-02-22,12
"9901",2012-02-22,13
"9902",2012-02-22,14
"9903",2012-02-22,15
"9904",2012-02-22,16
"9905",2012-02-22,17
"9906",2012-02-22,18
"9907",2012-02-22,19
"9908",2012-02-22,20
"9909",2012-02-22,21
"9910",2012-02-22,22
"9911",2012-02-22,23
"9912",2012-02-23,0
"9913",2012-02-23,1
"9914",2012-02-23,2
"9915",2012-02-23,3
"9916",2012-02-23,4
"9917",2012-02-23,5
"9918",2012-02-23,6
"9919",2012-02-23,7
"9920",2012-02-23,8
"9921",2012-02-23,9
"9922",2012-02-23,10
"9923",2012-02-23,11
"9924",2012-02-23,12
"9925",2012-02-23,13
"9926",2012-02-23,14
"9927",2012-02-23,15
"9928",2012-02-23,16
"9929",2012-02-23,17
"9930",2012-02-23,18
"9931",2012-02-23,19
"9932",2012-02-23,20
"9933",2012-02-23,21
"9934",2012-02-23,22
"9935",2012-02-23,23
"9936",2012-02-24,0
"9937",2012-02-24,1
"9938",2012-02-24,2
"9939",2012-02-24,3
"9940",2012-02-24,4
"9941",2012-02-24,5
"9942",2012-02-24,6
"9943",2012-02-24,7
"9944",2012-02-24,8
"9945",2012-02-24,9
"9946",2012-02-24,10
"9947",2012-02-24,11
"9948",2012-02-24,12
"9949",2012-02-24,13
"9950",2012-02-24,14
"9951",2012-02-24,15
"9952",2012-02-24,16
"9953",2012-02-24,17
"9954",2012-02-24,18
"9955",2012-02-24,19
"9956",2012-02-24,20
"9957",2012-02-24,21
"9958",2012-02-24,22
"9959",2012-02-24,23
"9960",2012-02-25,0
"9961",2012-02-25,1
"9962",2012-02-25,2
"9963",2012-02-25,3
"9964",2012-02-25,4
"9965",2012-02-25,5
"9966",2012-02-25,6
"9967",2012-02-25,7
"9968",2012-02-25,8
"9969",2012-02-25,9
"9970",2012-02-25,10
"9971",2012-02-25,11
"9972",2012-02-25,12
"9973",2012-02-25,13
"9974",2012-02-25,14
"9975",2012-02-25,15
"9976",2012-02-25,16
"9977",2012-02-25,17
"9978",2012-02-25,18
"9979",2012-02-25,19
"9980",2012-02-25,20
"9981",2012-02-25,21
"9982",2012-02-25,22
"9983",2012-02-25,23
"9984",2012-02-26,0
"9985",2012-02-26,1
"9986",2012-02-26,2
"9987",2012-02-26,3
"9988",2012-02-26,4
"9989",2012-02-26,5
"9990",2012-02-26,6
"9991",2012-02-26,7
"9992",2012-02-26,8
"9993",2012-02-26,9
"9994",2012-02-26,10
"9995",2012-02-26,11
"9996",2012-02-26,12
"9997",2012-02-26,13
"9998",2012-02-26,14
"9999",2012-02-26,15
"10000",2012-02-26,16
"10001",2012-02-26,17
"10002",2012-02-26,18
"10003",2012-02-26,19
"10004",2012-02-26,20
"10005",2012-02-26,21
"10006",2012-02-26,22
"10007",2012-02-26,23
"10008",2012-02-27,0
"10009",2012-02-27,1
"10010",2012-02-27,2
"10011",2012-02-27,3
"10012",2012-02-27,4
"10013",2012-02-27,5
"10014",2012-02-27,6
"10015",2012-02-27,7
"10016",2012-02-27,8
"10017",2012-02-27,9
"10018",2012-02-27,10
"10019",2012-02-27,11
"10020",2012-02-27,12
"10021",2012-02-27,13
"10022",2012-02-27,14
"10023",2012-02-27,15
"10024",2012-02-27,16
"10025",2012-02-27,17
"10026",2012-02-27,18
"10027",2012-02-27,19
"10028",2012-02-27,20
"10029",2012-02-27,21
"10030",2012-02-27,22
"10031",2012-02-27,23
"10032",2012-02-28,0
"10033",2012-02-28,1
"10034",2012-02-28,2
"10035",2012-02-28,3
"10036",2012-02-28,4
"10037",2012-02-28,5
"10038",2012-02-28,6
"10039",2012-02-28,7
"10040",2012-02-28,8
"10041",2012-02-28,9
"10042",2012-02-28,10
"10043",2012-02-28,11
"10044",2012-02-28,12
"10045",2012-02-28,13
"10046",2012-02-28,14
"10047",2012-02-28,15
"10048",2012-02-28,16
"10049",2012-02-28,17
"10050",2012-02-28,18
"10051",2012-02-28,19
"10052",2012-02-28,20
"10053",2012-02-28,21
"10054",2012-02-28,22
"10055",2012-02-28,23
"10056",2012-02-29,0
"10057",2012-02-29,1
"10058",2012-02-29,2
"10059",2012-02-29,3
"10060",2012-02-29,5
"10061",2012-02-29,6
"10062",2012-02-29,7
"10063",2012-02-29,8
"10064",2012-02-29,9
"10065",2012-02-29,10
"10066",2012-02-29,11
"10067",2012-02-29,12
"10068",2012-02-29,13
"10069",2012-02-29,14
"10070",2012-02-29,15
"10071",2012-02-29,16
"10072",2012-02-29,17
"10073",2012-02-29,18
"10074",2012-02-29,19
"10075",2012-02-29,20
"10076",2012-02-29,21
"10077",2012-02-29,22
"10078",2012-02-29,23
"10079",2012-03-01,0
"10080",2012-03-01,1
"10081",2012-03-01,2
"10082",2012-03-01,3
"10083",2012-03-01,4
"10084",2012-03-01,5
"10085",2012-03-01,6
"10086",2012-03-01,7
"10087",2012-03-01,8
"10088",2012-03-01,9
"10089",2012-03-01,10
"10090",2012-03-01,11
"10091",2012-03-01,12
"10092",2012-03-01,13
"10093",2012-03-01,14
"10094",2012-03-01,15
"10095",2012-03-01,16
"10096",2012-03-01,17
"10097",2012-03-01,18
"10098",2012-03-01,19
"10099",2012-03-01,20
"10100",2012-03-01,21
"10101",2012-03-01,22
"10102",2012-03-01,23
"10103",2012-03-02,0
"10104",2012-03-02,1
"10105",2012-03-02,2
"10106",2012-03-02,3
"10107",2012-03-02,4
"10108",2012-03-02,5
"10109",2012-03-02,6
"10110",2012-03-02,7
"10111",2012-03-02,8
"10112",2012-03-02,9
"10113",2012-03-02,10
"10114",2012-03-02,11
"10115",2012-03-02,12
"10116",2012-03-02,13
"10117",2012-03-02,14
"10118",2012-03-02,15
"10119",2012-03-02,16
"10120",2012-03-02,17
"10121",2012-03-02,18
"10122",2012-03-02,19
"10123",2012-03-02,20
"10124",2012-03-02,21
"10125",2012-03-02,22
"10126",2012-03-02,23
"10127",2012-03-03,0
"10128",2012-03-03,1
"10129",2012-03-03,2
"10130",2012-03-03,3
"10131",2012-03-03,4
"10132",2012-03-03,5
"10133",2012-03-03,6
"10134",2012-03-03,7
"10135",2012-03-03,8
"10136",2012-03-03,9
"10137",2012-03-03,10
"10138",2012-03-03,11
"10139",2012-03-03,12
"10140",2012-03-03,13
"10141",2012-03-03,14
"10142",2012-03-03,15
"10143",2012-03-03,16
"10144",2012-03-03,17
"10145",2012-03-03,18
"10146",2012-03-03,19
"10147",2012-03-03,20
"10148",2012-03-03,21
"10149",2012-03-03,22
"10150",2012-03-03,23
"10151",2012-03-04,0
"10152",2012-03-04,1
"10153",2012-03-04,2
"10154",2012-03-04,3
"10155",2012-03-04,4
"10156",2012-03-04,5
"10157",2012-03-04,6
"10158",2012-03-04,7
"10159",2012-03-04,8
"10160",2012-03-04,9
"10161",2012-03-04,10
"10162",2012-03-04,11
"10163",2012-03-04,12
"10164",2012-03-04,13
"10165",2012-03-04,14
"10166",2012-03-04,15
"10167",2012-03-04,16
"10168",2012-03-04,17
"10169",2012-03-04,18
"10170",2012-03-04,19
"10171",2012-03-04,20
"10172",2012-03-04,21
"10173",2012-03-04,22
